date,country,href,tite
1993-05-12,Haiti,/en/documents/amr36/017/1993/en/,"UA 151/93 - Haiti: fear of ""disappearance"": Joseph Winy Brutus"
1993-05-12,Americas,/en/documents/amr34/026/1993/en/,UA 153/93 - Guatemala: threats / intimidation: Gustavo Armando Estrada Quezada and his girlfriend Igrid Lucrecia Urrutia Aldana
1993-05-12,Americas,/en/documents/amr46/016/1993/en/,"Further information on UA 82/93 (AMR 46/07/93, 24 March) - Peru: death threats: Cecilia Valenzuela"
1993-05-12,Africa,/en/documents/afr47/007/1993/es/,"Rwanda: fear of extrajudicial execution: Ignace Ruhatana, Sylvestre Kamali"
1993-05-12,Russian Federation,/en/documents/eur46/011/1993/en/,EXTRA 45/93 - Russian Federation: legal concern: Aleksandr Sergeyevich Chizhikov
1993-05-12,Americas,/en/documents/amr34/027/1993/en/,"Guatemala: torture / death threats / fear of extrajudicial execution: Pablo Itzep Hernandez, Cruz Luz Hernandez, Manuel Baten Hernandez, members of the Consejo de Comunidades Etnicas ""Runujel Junam"" (CERJ), Council of Ethnic Members Communities ""We are al"
1993-05-12,Haiti,/en/documents/amr36/017/1993/es/,"Haiti: fear of ""disappearance"": Joseph Winy Brutus"
1993-05-12,Africa,/en/documents/afr47/007/1993/en/,"UA 152/93 - Rwanda: fear of extrajudicial execution: Ignace Ruhatana, Sylvestre Kamali"
1993-05-12,Americas,/en/documents/amr34/027/1993/es/,"Guatemala: torture / death threats / fear of extrajudicial execution: Pablo Itzep Hernandez, Cruz Luz Hernandez, Manuel Baten Hernandez, members of the Consejo de Comunidades Etnicas ""Runujel Junam"" (CERJ), Council of Ethnic Members Communities ""We are al"
1993-05-11,United States of America,/en/documents/amr51/040/1993/en/,"Further information on EXTRA 36/93 (AMR 51/33/93, 15 April; and follow-up AMR 51/35/93, 16 April) - USA (Texas): death penalty: Leonel Herrera"
1993-05-11,United States of America,/en/documents/amr51/039/1993/en/,"Further information on EXTRA 50/91 (AMR 51/25/91, 7 August; and follow-ups: AMR 51/29/91, 22 August; AMR 51/22/92, 13 February; AMR 51/23/92, 20 February; AMR 51/45/92, 31 March; AMR 51/52/92, 14 April; AMR 51/96/92, 7 August; AMR 51/99/92, 27 August; AMR"
1993-05-11,Sudan,/en/documents/afr54/016/1993/en/,UA 150/93 - Sudan: fear of torture / legal concern: Gaafar Yasin Ahmad
1993-05-11,Sudan,/en/documents/afr54/016/1993/es/,Sudan: fear of torture / legal concern: Gaafar Yasin Ahmad
1993-05-10,Papua New Guinea,/en/documents/asa34/002/1993/en/,"Further information on UA 86/93 (ASA 34/01/93, 25 March) - Papua New Guinea / Bougainville: fear of ""disappearance"" / extrajudicial killing: Ken Savia, Mr Toromura, Gabriel Tameung"
1993-05-10,Estonia,/en/documents/eur51/006/1993/es/,Republic of Estonia: Further information on death penalty: Vladimir Botchko
1993-05-10,Papua New Guinea,/en/documents/asa34/002/1993/es/,"Papua New Guinea / Bougainville: Further information on fear of ""disappearance"" / extrajudicial killing: Ken Savia, Mr Toromura, Gabriel Tameung"
1993-05-10,Estonia,/en/documents/eur51/006/1993/en/,"Further information on UA 07/93 (EUR 51/01/93, 12 January) - Republic of Estonia: death penalty: Vladimir Botchko"
1993-05-09,India,/en/documents/asa20/024/1993/es/,India: Further information on torture: Manzoor Ahmed Ganai
1993-05-09,Americas,/en/documents/amr23/033/1993/es/,"Colombia: Further information on torture / fear for safety: Luis Fernando Martinez, Sonebia Pinzon Herrera, Marcela Becerra Pinzon"
1993-05-09,China,/en/documents/asa17/018/1993/es/,People's Republic of China: death resulting from torture / fear of torture: Lai Manping and other Christians
1993-05-09,China,/en/documents/asa17/018/1993/en/,UA 149/93 - People's Republic of China: death resulting from torture / fear of torture: Lai Manping and other Christians
1993-05-09,India,/en/documents/asa20/024/1993/en/,"Further information on UA 60/93 (ASA 20/11/93, 5 March) - India: torture: Manzoor Ahmed Ganai"
1993-05-09,Americas,/en/documents/amr23/033/1993/en/,"Further information on UA 407/92 (AMR 23/74/92, 22 December) - Colombia: torture / fear for safety: Luis Fernando Martinez, Sonebia Pinzon Herrera, Marcela Becerra Pinzon"
1993-05-06,Africa,/en/documents/afr62/006/1993/es/,"Zaire: legal concern / fear of torture: Josue Bakatumana Mulowayi, Marcel Kabongo, Bosco Kalala Ntambwe, Jean Kalenga, Kaniki, Kapepa, Kasongo Tshilenga, Gustave Lemba, Martin Liongo, Luamba, Mbayi Kalombo, Mukendi Kabongo, Anderson Mukoma, Mutombo Kalala"
1993-05-06,Turkey,/en/documents/eur44/044/1993/en/,"EXTRA 44/93 - Turkey: fear of torture: Teslim Tore, Murat Toprak, Huseyin Bakir, Muazzez Yuce"
1993-05-06,Africa,/en/documents/afr31/001/1993/en/,"UA 148/93 - Cote d'Ivoire: legal concern: Chantal Leba, and over 40 other students at risk of prosecution under new and controversial legislation"
1993-05-06,Myanmar,/en/documents/asa16/005/1993/en/,"Further information on UA 379/92 (ASA 16/15/92, 1 December) - Myanmar (Burma): prisoner of conscience / health concern: Daw Aung San Suu Kyi"
1993-05-06,Sudan,/en/documents/afr54/015/1993/en/,"Further information on UA 117/93 (AFR 54/11/93, 19 April; and follow-ups AFR 54/12/93, 21 April and AFR 54/13/93, 27 April) - Sudan: legal concern / fear of torture: Habib Sarnoub al-Daw, Siddiq Mohammed el-Tom, Hamid Mohammed Hamid, Dr Ibrahim al-Amin, F"
1993-05-06,Sudan,/en/documents/afr54/015/1993/es/,"Sudan: Further information on legal concern / fear of torture: Habib Sarnoub al-Daw, Siddiq Mohammed el-Tom, Hamid Mohammed Hamid, Dr Ibrahim al-Amin, Fadlalla Burma Nasir, Ibrahim Ali Abdelgadir Fageer, and his son Al-Sadiq Ibrahim, Mohammed Abdel-Rahim"
1993-05-06,Myanmar,/en/documents/asa16/005/1993/es/,Myanmar (Burma): Further informationo on prisoner of conscience / health concern: Daw Aung San Suu Kyi
1993-05-06,Africa,/en/documents/afr31/001/1993/es/,"Cote d'Ivoire: legal concern: Chantal Leba, and over 40 other students at risk of prosecution under new and controversial legislation"
1993-05-06,Africa,/en/documents/afr62/006/1993/en/,"UA 146/93 - Zaire: legal concern / fear of torture: Josue Bakatumana Mulowayi, Marcel Kabongo, Bosco Kalala Ntambwe, Jean Kalenga, Kaniki, Kapepa, Kasongo Tshilenga, Gustave Lemba, Martin Liongo, Luamba, Mbayi Kalombo, Mukendi Kabongo, Anderson Mukoma, Mu"
1993-05-06,Americas,/en/documents/amr23/032/1993/en/,"Further information on UA 134/93 (AMR 23/28/93, 26 April) - Colombia: fear of ""disappearance"": Reinaldo Amorocho"
1993-05-06,Americas,/en/documents/amr23/032/1993/es/,"Colombia: Further information on fear of ""disappearance"": Reinaldo Amorocho"
1993-05-05,Turkey,/en/documents/eur44/043/1993/en/,"Turkey: Further information on fear of torture: Ahmet Kosemehmetoglu, Hasan Yuksel, Erkan Celebi, and seven others (names unknown)"
1993-05-05,Americas,/en/documents/amr34/024/1993/en/,"UA 143/93 - Guatemala: threats / intimidation: Members of La Asociacion Indigena para el Desarrollo Integral (COINDI), including: Victor Saloj Poz, Martin Pilo Hom, Emilio Saloj Poz, Carlos Cumatz, Casimiro Sicajau"
1993-05-05,Americas,/en/documents/amr34/025/1993/en/,UA 145/93 - Guatemala: Possible extrajudicial execution: Tomas Lares Cipriano
1993-05-05,Americas,/en/documents/amr34/023/1993/en/,"Further information on UA 36/93 (AMR 34/03/93, 12 February; and follow-up AMR 34/05/93, 16 February) - Guatemala: threats / harassment: Staff of the Asociacion para el Avance de las Ciencias Sociales en Guatemala (AVANCSO), Association for the Advancement"
1993-05-05,Americas,/en/documents/amr34/025/1993/es/,Guatemala: Possible extrajudicial execution: Tomas Lares Cipriano
1993-05-05,United States of America,/en/documents/amr51/038/1993/en/,"Further information on UA 77/93 (AMR 51/22/93, 19 March; and follow-ups AMR 51/29/93, 7 April, and AMR 51/37/93, 29 April) - USA (Texas): death penalty: Gary Graham"
1993-05-05,Americas,/en/documents/amr34/024/1993/es/,"Guatemala: threats / intimidation: Members of La Asociacion Indigena para el Desarrollo Integral (COINDI), including: Victor Saloj Poz, Martin Pilo Hom, Emilio Saloj Poz, Carlos Cumatz, Casimiro Sicajau"
1993-05-05,Americas,/en/documents/amr34/023/1993/es/,"Guatemala: Further information on threats / harassment: Staff of the Asociacion para el Avance de las Ciencias Sociales en Guatemala (AVANCSO), Association for the Advancement of Social Sciences in Guatemala, including Helen Mack Chang"
1993-05-05,United States of America,/en/documents/amr51/038/1993/es/,USA (Texas): Further information on death penalty: Gary Graham
1993-05-04,Bangladesh,/en/documents/asa13/005/1993/en/,"Further information on UA 408/92 (ASA 13/08/92, 22 December) - Bangladesh: fear of forcible return (refoulement): Burmese Muslim refugees"
1993-05-04,Bangladesh,/en/documents/asa13/005/1993/es/,Bangladesh: Further information on fear of forcible return (refoulement): Burmese Muslim refugees
1993-05-03,Haiti,/en/documents/amr36/016/1993/en/,"Further information on UA 139/93 (AMR 36/15/93, 28 April) - Haiti: ill- treatment / prisoner of conscience: Cajuste Lexius, Phabonor St Vil, Saveur Aurelus"
1993-05-03,Philippines,/en/documents/asa35/009/1993/en/,UA 144/93 - Philippines: possible extrajudicial execution: Exquito Lasquite
1993-05-03,Haiti,/en/documents/amr36/016/1993/es/,"Haiti: Further information ill-treatment / prisoner of conscience: Cajuste Lexius, Phabonor St Vil, Saveur Aurelus"
1993-05-03,Bahrain,/en/documents/mde11/002/1993/en/,"Further information on EXTRA 43/93 (MDE 11/02/93, 30 April) - Bahrain: fear of forced exile / fear for safety: al-Sayyid Hashem al-Musawi"
1993-05-03,Philippines,/en/documents/asa35/009/1993/es/,Philippines: possible extrajudicial execution: Exquito Lasquite
1993-04-29,Ethiopia,/en/documents/afr25/006/1993/es/,"Ethiopia: fear of ill-treatment / legal concern: Dr Alemayehu Teferra, Anteneh Aregaw, Anteneh Ownetu, Bahru Temesgen, Berhanu Mulunesh, Gite (second name unknown), Getaneh Aberra, Habtamu Alebachew, Haile Berke, Hizbadam Gela, Marye Aberra, Tadesse Zemam"
1993-04-29,Sudan,/en/documents/afr54/014/1993/en/,"UA 141/93 - Sudan: fear of torture / extrajudicial execution: Major-General al-Fatih Mohamed Abdel A'al, Colonel Mustafa Ahmad al-Tai, Colonel Mohamed Hassan Osman al-Zubeir, Lieutenant al-Tayib Nuor al-Daim Mohamed, Haidar al-Tigani, Gaafar Yassin Ahmad,"
1993-04-29,Sudan,/en/documents/afr54/014/1993/es/,"Sudan: fear of torture / extrajudicial execution: Major-General al-Fatih Mohamed Abdel A'al, Colonel Mustafa Ahmad al-Tai, Colonel Mohamed Hassan Osman al-Zubeir, Lieutenant al-Tayib Nuor al-Daim Mohamed, Haidar al-Tigani, Gaafar Yassin Ahmad, Osman Moham"
1993-04-29,Americas,/en/documents/amr23/030/1993/en/,"UA 142/93 - Colombia: possible extrajudicial executions / fear for safety: Elio Valdonado, Herminia Barbosa, Octavio Bovilla"
1993-04-29,Americas,/en/documents/amr23/030/1993/es/,"Colombia: possible extrajudicial executions / fear for safety: Elio Valdonado, Herminia Barbosa, Octavio Bovilla"
1993-04-29,Bahrain,/en/documents/mde11/001/1993/en/,EXTRA 43/93 - Bahrain: fear of forced exile / fear for safety: al-Sayyid Hashem al-Musawi
1993-04-29,Turkey,/en/documents/eur44/042/1993/en/,"EXTRA 42/93 - Turkey: fear of torture: Ahmet Kosemehmetoglu, Hasan Yuksel, Erkan Celebi, and seven others (names unknown)"
1993-04-29,Ethiopia,/en/documents/afr25/006/1993/en/,"UA 147/93 - Ethiopia: fear of ill-treatment / legal concern: Dr Alemayehu Teferra, Anteneh Aregaw, Anteneh Ownetu, Bahru Temesgen, Berhanu Mulunesh, Gite (second name unknown), Getaneh Aberra, Habtamu Alebachew, Haile Berke, Hizbadam Gela, Marye Aberra, T"
1993-04-28,United States of America,/en/documents/amr51/037/1993/es/,USA (Texas): Further information on death penalty: Gary Graham
1993-04-28,Malawi,/en/documents/afr36/026/1993/es/,Malawi: fear of ill-treatment / legal concern: Kaphwiti Banda
1993-04-28,United States of America,/en/documents/amr51/037/1993/en/,"Further information on UA 77/93 (AMR 51/22/93, 19 March, and follow-up AMR 51/29/93, 7 April) - USA (Texas): death penalty: Gary Graham"
1993-04-28,Malawi,/en/documents/afr36/026/1993/en/,UA 140/93 - Malawi: fear of ill-treatment / legal concern: Kaphwiti Banda
1993-04-27,Haiti,/en/documents/amr36/015/1993/en/,"UA 139/93 - Haiti: ill-treatment / prisoner of conscience: Cajuste Lexius, Phabonor St Vil, Saveur Aurelus"
1993-04-27,Africa,/en/documents/afr63/005/1993/es/,"Zambia: Further information on legal concern: Bweendo Mulengela, Bonnie Tembo, Peter Lishika, Christopher Muyoka, Wezi Kaunda, Steven Moyo, Rabson Chongo, Stan Mutanga, William Banda, Rupiya Banda, Sianda Ilukena, Cuthbert Nguni, Henry Kamima, McPherson M"
1993-04-27,Haiti,/en/documents/amr36/015/1993/es/,"Haiti: Ill-treatment / prisoner of conscience: Cajuste Lexius, Phabonor St Vil, Saveur Aurelus"
1993-04-27,Malawi,/en/documents/afr36/025/1993/en/,"Further information on UA 39/93 (AFR 36/14/93, 15 February) - Malawi: fear of ill-treatment / legal concern: Shyley Kondowe, Robert Khembo, John Banda"
1993-04-27,Malawi,/en/documents/afr36/025/1993/es/,"Malawi: Further informatio on fear of ill-treatment / legal concern: Shyley Kondowe, Robert Khembo, John Banda"
1993-04-27,Africa,/en/documents/afr63/005/1993/en/,"Further information on UA 64/93 (AFR 63/01/93, 9 March and follow-ups AFR 63/02/93, 19 March and AFR 63/03/93, 23 March) - Zambia: legal concern: Bweendo Mulengela, Bonnie Tembo, Peter Lishika, Christopher Muyoka, Wezi Kaunda, Steven Moyo, Rabson Chongo,"
1993-04-26,Africa,/en/documents/afr62/005/1993/en/,"UA 138/93 - Zaire: ""disappearance"": Kenge Mukengeshayi"
1993-04-26,Africa,/en/documents/afr62/005/1993/es/,"Zaire: ""disappearance"": Kenge Mukengeshayi"
1993-04-26,South Korea,/en/documents/asa25/017/1993/en/,UA 137/93 - Republic of Korea (South Korea): prisoner of conscience / fear of ill-treatment: Hwang Suk-yong
1993-04-26,South Korea,/en/documents/asa25/017/1993/es/,Republic of Korea (South Korea): prisoner of conscience / fear of ill-treatment: Hwang Suk-yong
1993-04-26,Malaysia,/en/documents/asa28/002/1993/en/,"EXTRA 41/93 - Malaysia: death penalty: Khairulla Khan, Shorin Khan (Pakistanis), Hassim Escandar, Assidin Itting, Anthony Najali (Filipinos) (includes correction)"
1993-04-26,India,/en/documents/asa20/023/1993/es/,India: death in custody: Constable Riaz Ahmed
1993-04-26,Americas,/en/documents/amr29/010/1993/en/,"Further information on EXTRA 31/93 (AMR 29/04/93, 17 March; and follow-ups AMR 29/05/93, 19 March; AMR 29/06/93, 22 March; AMR 29/07/93, 23 March; and AMR 29/08/93, 29 March) - El Salvador: legal concern: Supreme Court to hear legal challenge against amne"
1993-04-26,Sudan,/en/documents/afr54/013/1993/en/,"Further information on UA 117/93 (AFR 54/11/93, 19 April and follow-up AFR 54/12/93, 21 April) - Sudan: legal concern / fear of torture: Habib Sarnoub al-Daw, Dr Ibrahim al-Amin, Fadlalla Burma Nasir, Siddiq Mohammed el-Tom, Ibrahim Ali Abdelgadir Fageer"
1993-04-26,Americas,/en/documents/amr23/029/1993/en/,"UA 135/93 - Colombia: possible ""disappearance"": Eduardo Avila Fonseca"
1993-04-26,Americas,/en/documents/amr23/029/1993/es/,"Colombia: possible ""disappearance"": Eduardo Avila Fonseca"
1993-04-26,Sudan,/en/documents/afr54/013/1993/es/,"Sudan: Further information on legal concern / fear of torture: Habib Sarnoub al-Daw, Dr Ibrahim al-Amin, Fadlalla Burma Nasir, Siddiq Mohammed el-Tom, Ibrahim Ali Abdelgadir Fageer and his son El-Sadiq Ibrahim, Hamid Mohammed Hamid, Mohammed Abdel-Rahim a"
1993-04-26,India,/en/documents/asa20/023/1993/en/,UA 136/93 - India: death in custody: Constable Riaz Ahmed
1993-04-25,India,/en/documents/asa20/022/1993/en/,"UA 132/92 - India: ""disappearance"": Ashaq Hussain Ganai"
1993-04-25,Bosnia and Herzegovina,/en/documents/eur63/011/1993/en/,EXTRA 39/93 - Bosnia-Herzegovina: fear of further deliberate and arbitrary killings: civilian population in Central Bosnia
1993-04-25,India,/en/documents/asa20/022/1993/es/,"India: ""disappearance"": Ashaq Hussain Ganai"
1993-04-25,Americas,/en/documents/amr23/028/1993/es/,"Colombia: fear of ""disappearance"": Reinaldo Amorocho"
1993-04-25,Americas,/en/documents/amr23/028/1993/en/,"UA 134/93 - Colombia: fear of ""disappearance"": Reinaldo Amorocho"
1993-04-25,Turkey,/en/documents/eur44/041/1993/en/,"EXTRA 40/93 - Turkey: fear of torture: Hasan Durna, Cafer Oral, Gultekin Golcek, Ozcan Ozgen, Saime Bolugiray, Duzgun Gok, Nurettin Topuz, Ayhan Uzala"
1993-04-25,Iran,/en/documents/mde13/006/1993/es/,Iran: Further information on fear of torture / death penalty / unfair trial: Abdollah Bagheri
1993-04-25,Africa,/en/documents/afr21/001/1993/en/,"UA 133/93 - Comoros: death penalty: Dr M'tara Maecha, Omar Tamou, Lieutenant Abdallah Ahmed Cheik, Lieutenant Abderahmane Ahmed Abdallah, Captain Combo Ayouba and four others sentenced in absentia"
1993-04-25,Africa,/en/documents/afr21/001/1993/es/,"Comoros: death penalty: Dr M'tara Maecha, Omar Tamou, Lieutenant Abdallah Ahmed Cheik, Lieutenant Abderahmane Ahmed Abdallah, Captain Combo Ayouba and four others sentenced in absentia"
1993-04-25,Iran,/en/documents/mde13/006/1993/en/,"Further information on UA 382/92 (MDE 13/22/92, 3 December and follow-up MDE 13/03/93, 12 March) - Iran: fear of torture / death penalty / unfair trial: Abdollah Bagheri"
1993-04-22,Americas,/en/documents/amr23/027/1993/en/,"UA 127/93 - Colombia: fear of ""disappearance"": Julio Serrano Patino"
1993-04-22,India,/en/documents/asa20/021/1993/es/,"India: fear of torture / ""disappearance"": Gulshan Singh"
1993-04-22,Philippines,/en/documents/asa35/008/1993/en/,"UA 129/93 - Philippines: unacknowledged detention / fear of ""disappearance"": Ricky Bero, Julio Rapol"
1993-04-22,Philippines,/en/documents/asa35/008/1993/es/,"Philippines: unacknowledged detention / fear of ""disappearance"": Ricky Bero, Julio Rapol"
1993-04-22,Americas,/en/documents/amr34/019/1993/en/,UA 131/93 - Guatemala: threats / intimidation: Angela Maria Contreras Chavez
1993-04-22,Americas,/en/documents/amr34/019/1993/es/,Guatemala: threats / intimidation: Angela Maria Contreras Chavez
1993-04-22,Egypt,/en/documents/mde12/004/1993/en/,"UA 130/93 - Egypt: death penalty: Bastawi 'Abd al-Hamid Abu al-Magd, Sa'id Amin Abu al-Magd, Ashraf Sa'id 'Abd Rabbu, Drawi Mohammad Ibrahim 'Adb al- Mutallib, Ahmed 'Abd al-Rahim Radwan, 'Abd al-Hadi al-Saghir Tayi', 'Abd al-Hamid al-Zamqan 'Ali"
1993-04-22,India,/en/documents/asa20/021/1993/en/,"UA 128/93 - India: fear of torture / ""disappearance"": Gulshan Singh"
1993-04-22,Americas,/en/documents/amr23/027/1993/es/,"Colombia: fear of ""disappearance"": Julio Serrano Patino"
1993-04-22,Egypt,/en/documents/mde12/004/1993/es/,"Egypt: death penalty: Bastawi 'Abd al-Hamid Abu al-Magd, Sa'id Amin Abu al-Magd, Ashraf Sa'id 'Abd Rabbu, Drawi Mohammad Ibrahim 'Adb al- Mutallib, Ahmed 'Abd al-Rahim Radwan, 'Abd al-Hadi al-Saghir Tayi', 'Abd al-Hamid al-Zamqan 'Ali"
1993-04-21,Americas,/en/documents/amr23/025/1993/en/,"UA 124/93 - Colombia: fear of ""disappearance"": Delio Vargas"
1993-04-21,Haiti,/en/documents/amr36/014/1993/en/,"Further information on UA 19/93 (AMR 36/04/93, 27 January) - Haiti: fear of torture / legal concern: Yves Jean-Noel"
1993-04-21,Haiti,/en/documents/amr36/014/1993/es/,Haiti: Further information on fear of torture / legal concern: Yves Jean-Noel
1993-04-21,Americas,/en/documents/amr23/026/1993/en/,UA 126/93 - Colombia: death threats: Eduardo Umana Mendoza
1993-04-21,Americas,/en/documents/amr23/026/1993/es/,Colombia: death threats: Eduardo Umana Mendoza
1993-04-21,Romania,/en/documents/eur39/006/1993/en/,"UA 125/93 - Romania: legal concern / fear of ill-treatment: Mirel Ciprian Cucu, Milorad Mutascu"
1993-04-21,Romania,/en/documents/eur39/006/1993/es/,"Romania: legal concern / fear of ill-treatment: Mirel Ciprian Cucu, Milorad Mutascu"
1993-04-21,Americas,/en/documents/amr23/025/1993/es/,"Colombia: fear of ""disappearance"": Delio Vargas"
1993-04-20,Sudan,/en/documents/afr54/012/1993/es/,"Sudan: Further information on legal concern / fear of torture: Habib Sarnoub al-Daw, Dr Ibrahim al-Amin, Fadlalla Burma Nasir, Siddiq Mohammed el-Tom, Ibrahim Ali Abdelgadir Fageer and his son El-Sadiq Ibrahim, Hamid Mohammed Hadid, Ahmed al-Mahdi, Mohamm"
1993-04-20,Africa,/en/documents/afr53/014/1993/en/,UA 122/93 - South Africa: fear of extrajudicial execution: Chris Khoza and other ANC members in the Mpophomeni community
1993-04-20,Americas,/en/documents/amr23/023/1993/es/,"Colombia: torture / fear for safety: at least five people, including Heberto Sanchez Tamayo, Diego Miguel Hernandez, Astrid Liliana Rodriguez"
1993-04-20,Africa,/en/documents/afr53/014/1993/es/,South Africa: fear of extrajudicial execution: Chris Khoza and other ANC members in the Mpophomeni community
1993-04-20,Turkey,/en/documents/eur44/040/1993/en/,"EXTRA 38/93 - Turkey: fear of torture: Izzet Meric, Atif Sah, Ilhan Demirel, Nuray Akyurek, Bilgin Cengiz, Gulcan Yavuz, Ibrahim Dogan, Mesut Sevimli, Hakan Yilmaz, Tulay Cakmak, Zeynep Erdogan, Ozgur Sarioglu, Eylem Kaya, Ihsan Cibelik, Necati Erbasan, A"
1993-04-20,Americas,/en/documents/amr34/018/1993/en/,UA 120/93 - Guatemala: apparent extrajudicial execution: Henry Yubani Alvarez Benitez
1993-04-20,Americas,/en/documents/amr34/018/1993/es/,Guatemala: apparent extrajudicial execution: Henry Yubani Alvarez Benitez
1993-04-20,Brazil,/en/documents/amr19/015/1993/es/,"Brazil: fear for physical safety: Pedro Horacio Caballero, Maria Cecilia Garcez Leme, Ademir Silveira dos Santos, Moises Silva do Nascimento"
1993-04-20,Americas,/en/documents/amr23/023/1993/en/,"UA 121/93 - Colombia: torture / fear for safety: at least five people, including Heberto Sanchez Tamayo, Diego Miguel Hernandez, Astrid Liliana Rodriguez"
1993-04-20,Sudan,/en/documents/afr54/012/1993/en/,"Sudan: Further information on legal concern / fear of torture: Habib Sarnoub al-Daw, Dr Ibrahim al-Amin, Fadlalla Burma Nasir, Siddiq Mohammed el-Tom, Ibrahim Ali Abdelgadir Fageer and his son El-Sadiq Ibrahim, Hamid Mohammed Hadid, Ahmed al-Mahdi, Mohamm"
1993-04-20,Brazil,/en/documents/amr19/015/1993/en/,"UA 123/93 - Brazil: fear for physical safety: Pedro Horacio Caballero, Maria Cecilia Garcez Leme, Ademir Silveira dos Santos, Moises Silva do Nascimento"
1993-04-19,Americas,/en/documents/amr29/009/1993/en/,"Further information on UA 260/92 (AMR 29/07/92, 7 August) - El Salvador: apparent extrajudicial execution: Salvador Ivan Ramires"
1993-04-19,Americas,/en/documents/amr29/009/1993/es/,El Salvador: Further information on apparent extrajudicial execution: Salvador Ivan Ramires
1993-04-19,Africa,/en/documents/afr20/019/1993/en/,UA 119/93 - Chad: extrajudicial executions: at least 100 unarmed civilians reportedly killed by government forces in southern Chad's Logone Oriental province
1993-04-19,Africa,/en/documents/afr20/019/1993/es/,Chad: extrajudicial executions: at least 100 unarmed civilians reportedly killed by government forces in southern Chad's Logone Oriental province
1993-04-18,Sudan,/en/documents/afr54/011/1993/en/,"UA 117/93 - Sudan: legal concern / fear of torture: Habib Sarnoub al-Daw, Dr Ibrahim al-Amin, Fadlalla Burma Nasir, Siddiq Mohammed el-Tom, Dr Tayseer Mohammed Ahmed Ali, Ibrahim Ali Abdelgadir Fageer and his son El- Sadiq Ibrahim, Hamid Mohammed Hamid, A"
1993-04-18,Haiti,/en/documents/amr36/013/1993/en/,"UA 118/93 - Haiti: threats / harassment: Francilien Julien, Joanis Orasme, and staff and children at the orphanage ""Lafanmi Selavi"""
1993-04-18,Haiti,/en/documents/amr36/013/1993/es/,"Haiti: threats / harassment: Francilien Julien, Joanis Orasme, and staff and children at the orphanage ""Lafanmi Selavi"""
1993-04-18,Sudan,/en/documents/afr54/011/1993/es/,"Sudan: legal concern / fear of torture: Habib Sarnoub al-Daw, Dr Ibrahim al-Amin, Fadlalla Burma Nasir, Siddiq Mohammed el-Tom, Dr Tayseer Mohammed Ahmed Ali, Ibrahim Ali Abdelgadir Fageer and his son El- Sadiq Ibrahim, Hamid Mohammed Hamid, Ahmed al-Mahd"
1993-04-15,United Arab Emirates,/en/documents/mde25/002/1993/en/,EXTRA 37/93 - United Arab Emirates: death penalty: two men (names unknown)
1993-04-15,Africa,/en/documents/afr57/006/1993/en/,"UA 115/93 - Togo: legal concern / fear of torture: Latevi Prosper Lawson, Late Jean Lawson, Jules Gagli, Rosali Gagli (respectively the nephew, brother, uncle and aunt of Tevi Jacob Lawson), Koffi Agbali and at least 20 others including: Sossouvi Afatchaw"
1993-04-15,Africa,/en/documents/afr62/004/1993/es/,Zaire: attempted extrajudicial execution: At least six unidentified people
1993-04-15,United States of America,/en/documents/amr51/036/1993/en/,"Further information on EXTRA 50/91 (AMR 51/25/91, 7 August, and follow-ups AMR 51/29/91, 22 August, AMR 51/22/92, 13 February, AMR 51/23/92, 20 February, AMR 51/45/92, 31 March, AMR 51/52/92, 14 April, AMR 51/96/92, 7 August, AMR 51/99/92, 27 August, AMR"
1993-04-15,Africa,/en/documents/afr53/013/1993/es/,"South Africa: extrajudicial executions: Sam Tambane, Olympic Chidi, and four others (names unknown)"
1993-04-15,Africa,/en/documents/afr62/004/1993/en/,UA 114/93 - Zaire: attempted extrajudicial execution: At least six unidentified people
1993-04-15,Africa,/en/documents/afr57/006/1993/es/,"Togo: legal concern / fear of torture: Latevi Prosper Lawson, Late Jean Lawson, Jules Gagli, Rosali Gagli (respectively the nephew, brother, uncle and aunt of Tevi Jacob Lawson), Koffi Agbali and at least 20 others including: Sossouvi Afatchawo, Kossi Ame"
1993-04-15,Africa,/en/documents/afr53/013/1993/en/,"UA 116/93 - South Africa: extrajudicial executions: Sam Tambane, Olympic Chidi, and four others (names unknown)"
1993-04-15,United States of America,/en/documents/amr51/035/1993/en/,"Further information on EXTRA 36/93 (AMR 51/33/93, 15 April) - USA (Texas): death penalty: Leonel Herrera"
1993-04-14,India,/en/documents/asa20/020/1993/en/,UA 113/93 - India: fear of extrajudicial execution: Umrao Singh
1993-04-14,United States of America,/en/documents/amr51/032/1993/en/,"Further information on EXTRA 34/93 (AMR 51/26/93, 1 April) - USA (Arizona): death penalty: James Dean Clark"
1993-04-14,India,/en/documents/asa20/020/1993/es/,India: fear of extrajudicial execution: Umrao Singh
1993-04-14,Tajikistan,/en/documents/eur60/007/1993/en/,"Further information on UA 98/93 (EUR 60/06/93, 5 April) - Tadzhikistan: fear of torture: Bozo Sobirov"
1993-04-14,United States of America,/en/documents/amr51/033/1993/en/,USA (Texas): Death penalty: Leonel Herrera
1993-04-14,Brazil,/en/documents/amr19/014/1993/en/,UA 112/93 - Brazil: fear for safety: Reinaldo Cabral
1993-04-14,Brazil,/en/documents/amr19/014/1993/es/,Brazil: fear for safety: Reinaldo Cabral
